run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket
3945,455,Paladin,Holy,Lightsmith,Healer,US,Voidscar Arena,16,1,1411.0,51044,0,334,2026-07-27,1
3945,71,Warlock,Demonology,Diabolist,DPS,US,Voidscar Arena,16,1,1411.0,350508,1,334,2026-07-27,1
3945,110,Mage,Arcane,Spellslinger,DPS,US,Voidscar Arena,16,1,1411.0,278442,1,334,2026-07-27,1
3945,111,Hunter,Marksmanship,Sentinel,DPS,US,Voidscar Arena,16,1,1411.0,309451,1,334,2026-07-27,1
3946,5899,Paladin,Protection,Templar,Tank,EU,Ruby Life Pools,15,0,1733.4,113556,1,334,2026-07-27,1
3946,5900,Shaman,Restoration,Totemic,Healer,EU,Ruby Life Pools,15,0,1733.4,32024,1,334,2026-07-27,1
3946,6042,Warlock,Demonology,Diabolist,DPS,EU,Ruby Life Pools,15,0,1733.4,229063,1,334,2026-07-27,1
3946,4516,Paladin,Retribution,Herald of the Sun,DPS,EU,Ruby Life Pools,15,0,1733.4,256294,1,334,2026-07-27,1
3946,3650,Druid,Balance,Elune's Chosen,DPS,EU,Ruby Life Pools,15,0,1733.4,207366,2,334,2026-07-27,1
3947,5916,DeathKnight,Blood,San'layn,Tank,US,Murder Row,18,0,2430.7,176420,1,334,2026-07-27,1
3947,80,Evoker,Preservation,Flameshaper,Healer,US,Murder Row,18,0,2430.7,92754,6,334,2026-07-27,1
3947,3984,Druid,Balance,Elune's Chosen,DPS,US,Murder Row,18,0,2430.7,220195,4,334,2026-07-27,1
3947,248,Monk,Windwalker,Shado-Pan,DPS,US,Murder Row,18,0,2430.7,247249,3,334,2026-07-27,1
3947,1382,Rogue,Subtlety,Trickster,DPS,US,Murder Row,18,0,2430.7,229966,3,334,2026-07-27,1
3948,4714,Paladin,Protection,Lightsmith,Tank,EU,Den of Nalorakk,19,0,2207.6,137680,0,334,2026-07-27,1
3948,6043,Shaman,Restoration,Totemic,Healer,EU,Den of Nalorakk,19,0,2207.6,49070,1,334,2026-07-27,1
3948,5950,Druid,Feral,Druid of the Claw,DPS,EU,Den of Nalorakk,19,0,2207.6,262525,3,334,2026-07-27,1
3948,2992,Rogue,Assassination,Fatebound,DPS,EU,Den of Nalorakk,19,0,2207.6,288926,3,334,2026-07-27,1
3948,974,Rogue,Outlaw,Trickster,DPS,EU,Den of Nalorakk,19,0,2207.6,330006,1,334,2026-07-27,1
3949,6001,Druid,Guardian,Elune's Chosen,Tank,EU,Den of Nalorakk,17,1,1740.0,171767,0,334,2026-07-27,1
3949,614,Shaman,Restoration,Totemic,Healer,EU,Den of Nalorakk,17,1,1740.0,54822,0,334,2026-07-27,1
3949,4809,Mage,Arcane,Spellslinger,DPS,EU,Den of Nalorakk,17,1,1740.0,287884,2,334,2026-07-27,1
3949,6037,DemonHunter,Devourer,Annihilator,DPS,EU,Den of Nalorakk,17,1,1740.0,282047,0,334,2026-07-27,1
3949,6036,Warrior,Arms,Slayer,DPS,EU,Den of Nalorakk,17,1,1740.0,299508,2,334,2026-07-27,1
3950,374,DemonHunter,Vengeance,Annihilator,Tank,EU,Voidscar Arena,17,1,1683.1,176540,0,334,2026-07-27,1
3950,5305,Paladin,Holy,Herald of the Sun,Healer,EU,Voidscar Arena,17,1,1683.1,26855,0,334,2026-07-27,1
3950,471,Warrior,Arms,Slayer,DPS,EU,Voidscar Arena,17,1,1683.1,280046,3,334,2026-07-27,1
3950,1132,Mage,Arcane,Spellslinger,DPS,EU,Voidscar Arena,17,1,1683.1,270150,2,334,2026-07-27,1
3950,385,Warlock,Affliction,Soul Harvester,DPS,EU,Voidscar Arena,17,1,1683.1,311932,1,334,2026-07-27,1
3951,1297,Paladin,Protection,Lightsmith,Tank,US,Den of Nalorakk,16,0,2459.4,106030,2,334,2026-07-27,1
3951,5134,Paladin,Holy,Herald of the Sun,Healer,US,Den of Nalorakk,16,0,2459.4,23300,3,334,2026-07-27,1
3951,6044,Druid,Balance,Elune's Chosen,DPS,US,Den of Nalorakk,16,0,2459.4,196399,4,334,2026-07-27,1
3951,6045,Warlock,Destruction,Diabolist,DPS,US,Den of Nalorakk,16,0,2459.4,206105,7,334,2026-07-27,1
3951,6046,Mage,Arcane,Sunfury,DPS,US,Den of Nalorakk,16,0,2459.4,193923,4,334,2026-07-27,1
3952,4867,Monk,Brewmaster,Unknown,Tank,EU,Altar of Fangs,18,-1,2394.3,144507,3,334,2026-07-27,1
3952,6047,Paladin,Holy,Unknown,Healer,EU,Altar of Fangs,18,-1,2394.3,31078,2,334,2026-07-27,1
3952,1391,DemonHunter,Devourer,Unknown,DPS,EU,Altar of Fangs,18,-1,2394.3,319189,1,334,2026-07-27,1
3952,5495,Rogue,Assassination,Unknown,DPS,EU,Altar of Fangs,18,-1,2394.3,275161,1,334,2026-07-27,1
3952,3498,DemonHunter,Devourer,Unknown,DPS,EU,Altar of Fangs,18,-1,2394.3,281965,5,334,2026-07-27,1
3953,1214,DeathKnight,Blood,San'layn,Tank,US,Den of Nalorakk,18,0,2391.4,149582,1,334,2026-07-27,1
3953,830,Priest,Discipline,Oracle,Healer,US,Den of Nalorakk,18,0,2391.4,37052,3,334,2026-07-27,1
3953,6048,Mage,Arcane,Spellslinger,DPS,US,Den of Nalorakk,18,0,2391.4,193808,6,334,2026-07-27,1
3953,1643,DemonHunter,Devourer,Annihilator,DPS,US,Den of Nalorakk,18,0,2391.4,257717,4,334,2026-07-27,1
3953,849,Rogue,Outlaw,Trickster,DPS,US,Den of Nalorakk,18,0,2391.4,224203,4,334,2026-07-27,1
3954,790,DeathKnight,Blood,San'layn,Tank,US,Ruby Life Pools,14,1,1514.1,145938,2,321,2026-07-28,0
3954,396,Shaman,Restoration,Totemic,Healer,US,Ruby Life Pools,14,1,1514.1,50550,2,321,2026-07-28,0
3954,792,Evoker,Devastation,Scalecommander,DPS,US,Ruby Life Pools,14,1,1514.1,187280,1,321,2026-07-28,0
3954,397,Shaman,Elemental,Farseer,DPS,US,Ruby Life Pools,14,1,1514.1,208607,1,321,2026-07-28,0
3954,399,Hunter,Marksmanship,Sentinel,DPS,US,Ruby Life Pools,14,1,1514.1,177336,4,321,2026-07-28,0
3955,5586,Warrior,Protection,Colossus,Tank,US,Kings' Rest,18,1,1760.5,133114,0,334,2026-07-27,1
3955,6049,Paladin,Holy,Lightsmith,Healer,US,Kings' Rest,18,1,1760.5,60561,1,334,2026-07-27,1
3955,1073,Warlock,Affliction,Soul Harvester,DPS,US,Kings' Rest,18,1,1760.5,240118,0,334,2026-07-27,1
3955,115,DemonHunter,Devourer,Void-Scarred,DPS,US,Kings' Rest,18,1,1760.5,279094,1,334,2026-07-27,1
3955,2710,Mage,Arcane,Spellslinger,DPS,US,Kings' Rest,18,1,1760.5,233925,1,334,2026-07-27,1
3956,6050,Paladin,Protection,Lightsmith,Tank,EU,Temple of Sethraliss,15,-1,2677.9,126792,4,334,2026-07-22,1
3956,2951,Priest,Holy,Oracle,Healer,EU,Temple of Sethraliss,15,-1,2677.9,2780,4,334,2026-07-22,1
3956,6051,Hunter,Marksmanship,Sentinel,DPS,EU,Temple of Sethraliss,15,-1,2677.9,223687,7,334,2026-07-22,1
3956,3203,Druid,Balance,Elune's Chosen,DPS,EU,Temple of Sethraliss,15,-1,2677.9,180354,10,334,2026-07-22,1
3956,6052,Mage,Arcane,Sunfury,DPS,EU,Temple of Sethraliss,15,-1,2677.9,136884,10,321,2026-07-22,1
3957,5468,Paladin,Protection,Lightsmith,Tank,TW,Kings' Rest,18,-1,2867.3,85228,4,334,2026-07-27,1
3957,5878,Shaman,Restoration,Totemic,Healer,TW,Kings' Rest,18,-1,2867.3,39905,4,334,2026-07-27,1
3957,5879,DemonHunter,Devourer,Annihilator,DPS,TW,Kings' Rest,18,-1,2867.3,125308,13,334,2026-07-27,1
3957,5880,Shaman,Elemental,Farseer,DPS,TW,Kings' Rest,18,-1,2867.3,190379,3,334,2026-07-27,1
3957,5881,Hunter,Marksmanship,Sentinel,DPS,TW,Kings' Rest,18,-1,2867.3,191402,4,334,2026-07-27,1
3958,5961,Paladin,Protection,Lightsmith,Tank,US,Temple of Sethraliss,12,-1,2931.7,98270,4,321,2026-07-28,0
3958,5962,Evoker,Preservation,Flameshaper,Healer,US,Temple of Sethraliss,12,-1,2931.7,22728,6,321,2026-07-28,0
3958,5963,Paladin,Retribution,Herald of the Sun,DPS,US,Temple of Sethraliss,12,-1,2931.7,146457,7,321,2026-07-28,0
3958,5964,Druid,Balance,Elune's Chosen,DPS,US,Temple of Sethraliss,12,-1,2931.7,125428,8,321,2026-07-28,0
3958,5965,DemonHunter,Devourer,Void-Scarred,DPS,US,Temple of Sethraliss,12,-1,2931.7,97495,10,321,2026-07-28,0
3959,1291,Paladin,Protection,Lightsmith,Tank,US,Murder Row,18,1,1863.4,165816,0,334,2026-07-27,1
3959,2732,Priest,Discipline,Voidweaver,Healer,US,Murder Row,18,1,1863.4,80438,0,334,2026-07-27,1
3959,693,Warrior,Arms,Slayer,DPS,US,Murder Row,18,1,1863.4,262892,6,334,2026-07-27,1
3959,4851,Hunter,Marksmanship,Dark Ranger,DPS,US,Murder Row,18,1,1863.4,367479,0,334,2026-07-27,1
3959,1990,DeathKnight,Frost,Rider of the Apocalypse,DPS,US,Murder Row,18,1,1863.4,281366,2,334,2026-07-27,1
3960,6001,Druid,Guardian,Elune's Chosen,Tank,EU,Den of Nalorakk,17,1,1739.8,171785,0,334,2026-07-27,1
3960,614,Shaman,Restoration,Totemic,Healer,EU,Den of Nalorakk,17,1,1739.8,54828,0,334,2026-07-27,1
3960,6036,Warrior,Arms,Slayer,DPS,EU,Den of Nalorakk,17,1,1739.8,299539,2,334,2026-07-27,1
3960,4809,Mage,Arcane,Spellslinger,DPS,EU,Den of Nalorakk,17,1,1739.8,287915,2,334,2026-07-27,1
3960,6037,DemonHunter,Devourer,Annihilator,DPS,EU,Den of Nalorakk,17,1,1739.8,282077,0,334,2026-07-27,1
3961,5,Warrior,Protection,Mountain Thane,Tank,US,The Blinding Vale,19,1,1721.1,183678,0,334,2026-07-27,1
3961,321,Evoker,Preservation,Flameshaper,Healer,US,The Blinding Vale,19,1,1721.1,79778,3,334,2026-07-27,1
3961,7,DeathKnight,Unholy,San'layn,DPS,US,The Blinding Vale,19,1,1721.1,294330,6,334,2026-07-27,1
3961,169,Hunter,Marksmanship,Sentinel,DPS,US,The Blinding Vale,19,1,1721.1,381804,1,334,2026-07-27,1
3961,1273,Paladin,Retribution,Herald of the Sun,DPS,US,The Blinding Vale,19,1,1721.1,325336,0,334,2026-07-27,1
3962,4478,Paladin,Protection,Lightsmith,Tank,US,The Blinding Vale,17,1,1536.3,167641,0,334,2026-07-27,1
3962,4458,Shaman,Restoration,Totemic,Healer,US,The Blinding Vale,17,1,1536.3,48179,0,334,2026-07-27,1
3962,4786,Warrior,Arms,Slayer,DPS,US,The Blinding Vale,17,1,1536.3,358861,1,334,2026-07-27,1
3962,6053,Mage,Arcane,Spellslinger,DPS,US,The Blinding Vale,17,1,1536.3,308040,2,334,2026-07-27,1
3962,2523,Monk,Windwalker,Conduit of the Celestials,DPS,US,The Blinding Vale,17,1,1536.3,370836,0,334,2026-07-27,1
3963,6001,Druid,Guardian,Elune's Chosen,Tank,EU,Den of Nalorakk,17,1,1739.8,171785,0,334,2026-07-27,1
3963,614,Shaman,Restoration,Totemic,Healer,EU,Den of Nalorakk,17,1,1739.8,54828,0,334,2026-07-27,1
3963,6037,DemonHunter,Devourer,Annihilator,DPS,EU,Den of Nalorakk,17,1,1739.8,282077,0,334,2026-07-27,1
3963,4809,Mage,Arcane,Spellslinger,DPS,EU,Den of Nalorakk,17,1,1739.8,287915,2,334,2026-07-27,1
3963,6036,Warrior,Arms,Slayer,DPS,EU,Den of Nalorakk,17,1,1739.8,299539,2,334,2026-07-27,1
3964,4569,DeathKnight,Blood,Deathbringer,Tank,US,Altar of Fangs,12,0,2070.6,100524,3,321,2026-07-28,0
3964,6054,Paladin,Holy,Herald of the Sun,Healer,US,Altar of Fangs,12,0,2070.6,15349,3,321,2026-07-28,0
3964,5902,Shaman,Elemental,Farseer,DPS,US,Altar of Fangs,12,0,2070.6,211639,4,321,2026-07-28,0
3964,4571,Mage,Arcane,Spellslinger,DPS,US,Altar of Fangs,12,0,2070.6,170786,4,321,2026-07-28,0
3964,2,Warlock,Demonology,Diabolist,DPS,US,Altar of Fangs,12,0,2070.6,193983,7,321,2026-07-28,0
3965,132,Monk,Brewmaster,Shado-Pan,Tank,US,Kings' Rest,17,1,1853.8,107088,0,334,2026-07-27,1
3965,830,Priest,Discipline,Voidweaver,Healer,US,Kings' Rest,17,1,1853.8,62560,0,334,2026-07-27,1
3965,1643,DemonHunter,Devourer,Annihilator,DPS,US,Kings' Rest,17,1,1853.8,256171,0,334,2026-07-27,1
3965,5979,Rogue,Outlaw,Trickster,DPS,US,Kings' Rest,17,1,1853.8,185632,1,334,2026-07-27,1
3965,6055,Hunter,Marksmanship,Dark Ranger,DPS,US,Kings' Rest,17,1,1853.8,222071,3,334,2026-07-27,1
3966,180,DeathKnight,Blood,San'layn,Tank,US,Ruby Life Pools,17,1,1549.6,189554,0,334,2026-07-28,0
3966,2594,Priest,Discipline,Voidweaver,Healer,US,Ruby Life Pools,17,1,1549.6,81273,0,334,2026-07-28,0
3966,4851,Hunter,Marksmanship,Dark Ranger,DPS,US,Ruby Life Pools,17,1,1549.6,395820,0,334,2026-07-28,0
3966,6056,Druid,Balance,Elune's Chosen,DPS,US,Ruby Life Pools,17,1,1549.6,248538,4,334,2026-07-28,0
3966,6022,Warrior,Arms,Colossus,DPS,US,Ruby Life Pools,17,1,1549.6,259424,3,334,2026-07-28,0
3967,6057,Paladin,Protection,Lightsmith,Tank,US,Altar of Fangs,15,0,1722.5,152244,1,334,2026-07-27,1
3967,5134,Paladin,Holy,Herald of the Sun,Healer,US,Altar of Fangs,15,0,1722.5,21287,1,334,2026-07-27,1
3967,6058,Shaman,Elemental,Farseer,DPS,US,Altar of Fangs,15,0,1722.5,305442,1,334,2026-07-27,1
3967,5897,DemonHunter,Devourer,Annihilator,DPS,US,Altar of Fangs,15,0,1722.5,267003,2,334,2026-07-27,1
3967,663,Hunter,Marksmanship,Sentinel,DPS,US,Altar of Fangs,15,0,1722.5,327344,1,334,2026-07-27,1
3968,5912,DeathKnight,Blood,San'layn,Tank,EU,Ruby Life Pools,15,1,1434.2,194107,0,334,2026-07-27,1
3968,5913,Paladin,Holy,Lightsmith,Healer,EU,Ruby Life Pools,15,1,1434.2,38963,3,334,2026-07-27,1
3968,1177,DemonHunter,Devourer,Annihilator,DPS,EU,Ruby Life Pools,15,1,1434.2,298634,1,334,2026-07-27,1
3968,6059,Druid,Balance,Elune's Chosen,DPS,EU,Ruby Life Pools,15,1,1434.2,262910,3,334,2026-07-27,1
3968,3481,Shaman,Elemental,Farseer,DPS,EU,Ruby Life Pools,15,1,1434.2,290229,4,334,2026-07-27,1
3969,1274,DeathKnight,Blood,Deathbringer,Tank,US,Murder Row,19,1,1970.2,187878,0,334,2026-07-26,1
3969,321,Evoker,Preservation,Flameshaper,Healer,US,Murder Row,19,1,1970.2,65741,1,334,2026-07-26,1
3969,169,Hunter,Marksmanship,Sentinel,DPS,US,Murder Row,19,1,1970.2,380401,0,334,2026-07-26,1
3969,1273,Paladin,Retribution,Herald of the Sun,DPS,US,Murder Row,19,1,1970.2,306645,2,334,2026-07-26,1
3969,1197,Warlock,Demonology,Diabolist,DPS,US,Murder Row,19,1,1970.2,290257,1,334,2026-07-26,1
3970,6060,Monk,Brewmaster,Master of Harmony,Tank,EU,Kings' Rest,17,1,1761.8,127394,0,334,2026-07-27,1
3970,6061,Druid,Restoration,Keeper of the Grove,Healer,EU,Kings' Rest,17,1,1761.8,12392,4,334,2026-07-27,1
3970,974,Rogue,Outlaw,Trickster,DPS,EU,Kings' Rest,17,1,1761.8,228756,1,334,2026-07-27,1
3970,275,Shaman,Elemental,Farseer,DPS,EU,Kings' Rest,17,1,1761.8,259621,0,334,2026-07-27,1
3970,4090,DeathKnight,Unholy,Rider of the Apocalypse,DPS,EU,Kings' Rest,17,1,1761.8,200719,1,334,2026-07-27,1
3971,6062,Paladin,Protection,Lightsmith,Tank,EU,Altar of Fangs,18,0,1897.1,171381,0,334,2026-07-27,1
3971,1719,Shaman,Restoration,Totemic,Healer,EU,Altar of Fangs,18,0,1897.1,47382,1,334,2026-07-27,1
3971,6063,Warrior,Arms,Slayer,DPS,EU,Altar of Fangs,18,0,1897.1,329535,2,334,2026-07-27,1
3971,6064,Mage,Arcane,Spellslinger,DPS,EU,Altar of Fangs,18,0,1897.1,331322,0,334,2026-07-27,1
3971,5911,Monk,Windwalker,Shado-Pan,DPS,EU,Altar of Fangs,18,0,1897.1,394680,0,334,2026-07-27,1
3972,6065,Druid,Guardian,Elune's Chosen,Tank,EU,Den of Nalorakk,15,1,1778.1,72422,1,334,2026-07-22,1
3972,1469,Shaman,Restoration,Totemic,Healer,EU,Den of Nalorakk,15,1,1778.1,28128,1,313,2026-07-22,1
3972,6066,Paladin,Retribution,Herald of the Sun,DPS,EU,Den of Nalorakk,15,1,1778.1,232036,2,334,2026-07-22,1
3972,6051,Hunter,Marksmanship,Sentinel,DPS,EU,Den of Nalorakk,15,1,1778.1,234413,3,334,2026-07-22,1
3972,847,Mage,Frost,Frostfire,DPS,EU,Den of Nalorakk,15,1,1778.1,208784,1,334,2026-07-22,1
3973,4934,DeathKnight,Blood,Deathbringer,Tank,US,The Blinding Vale,15,1,1583.1,142320,0,334,2026-07-27,1
3973,547,Priest,Discipline,Oracle,Healer,US,The Blinding Vale,15,1,1583.1,32465,4,334,2026-07-27,1
3973,801,Warlock,Demonology,Diabolist,DPS,US,The Blinding Vale,15,1,1583.1,252785,2,334,2026-07-27,1
3973,115,DemonHunter,Devourer,Void-Scarred,DPS,US,The Blinding Vale,15,1,1583.1,329540,1,334,2026-07-27,1
3973,5960,Hunter,Marksmanship,Sentinel,DPS,US,The Blinding Vale,15,1,1583.1,270966,2,334,2026-07-27,1
3974,1298,Paladin,Protection,Unknown,Tank,US,Murder Row,17,0,2164.4,135811,3,334,2026-07-28,0
3974,2483,Paladin,Holy,Unknown,Healer,US,Murder Row,17,0,2164.4,55225,3,334,2026-07-28,0
3974,482,DeathKnight,Frost,Unknown,DPS,US,Murder Row,17,0,2164.4,292619,1,334,2026-07-28,0
3974,6067,Mage,Arcane,Unknown,DPS,US,Murder Row,17,0,2164.4,210978,3,334,2026-07-28,0
3974,6068,Shaman,Elemental,Unknown,DPS,US,Murder Row,17,0,2164.4,244197,2,334,2026-07-28,0
3975,180,DeathKnight,Blood,San'layn,Tank,US,Altar of Fangs,16,0,1731.9,203739,1,334,2026-07-28,0
3975,2594,Priest,Discipline,Voidweaver,Healer,US,Altar of Fangs,16,0,1731.9,66749,5,334,2026-07-28,0
3975,4851,Hunter,Marksmanship,Dark Ranger,DPS,US,Altar of Fangs,16,0,1731.9,356188,3,334,2026-07-28,0
3975,6022,Warrior,Arms,Colossus,DPS,US,Altar of Fangs,16,0,1731.9,249935,3,334,2026-07-28,0
3975,1643,DemonHunter,Devourer,Annihilator,DPS,US,Altar of Fangs,16,0,1731.9,285633,6,334,2026-07-28,0
3976,5972,DeathKnight,Blood,San'layn,Tank,EU,Murder Row,15,1,1636.9,207622,0,334,2026-07-27,1
3976,5930,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Murder Row,15,1,1636.9,54383,5,334,2026-07-27,1
3976,3481,Shaman,Elemental,Farseer,DPS,EU,Murder Row,15,1,1636.9,242544,3,334,2026-07-27,1
3976,5974,DemonHunter,Devourer,Annihilator,DPS,EU,Murder Row,15,1,1636.9,263170,1,334,2026-07-27,1
3976,5973,Mage,Arcane,Spellslinger,DPS,EU,Murder Row,15,1,1636.9,247928,2,334,2026-07-27,1
3977,6069,DeathKnight,Blood,San'layn,Tank,US,Murder Row,15,1,1636.9,208290,0,334,2026-07-27,1
3977,6070,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Murder Row,15,1,1636.9,54384,5,334,2026-07-27,1
3977,6071,DemonHunter,Devourer,Annihilator,DPS,US,Murder Row,15,1,1636.9,263493,1,334,2026-07-27,1
3977,582,Mage,Arcane,Spellslinger,DPS,US,Murder Row,15,1,1636.9,248724,2,334,2026-07-27,1
3977,6072,Shaman,Elemental,Farseer,DPS,US,Murder Row,15,1,1636.9,242563,3,334,2026-07-27,1
3978,1045,Paladin,Protection,Lightsmith,Tank,CN,Temple of Sethraliss,20,0,2194.6,167368,2,334,2026-07-27,1
3978,6021,Paladin,Holy,Lightsmith,Healer,CN,Temple of Sethraliss,20,0,2194.6,58785,2,334,2026-07-27,1
3978,3995,DemonHunter,Devourer,Annihilator,DPS,CN,Temple of Sethraliss,20,0,2194.6,340670,4,334,2026-07-27,1
3978,1907,Hunter,Marksmanship,Sentinel,DPS,CN,Temple of Sethraliss,20,0,2194.6,336001,3,334,2026-07-27,1
3978,1048,Mage,Arcane,Spellslinger,DPS,CN,Temple of Sethraliss,20,0,2194.6,321587,1,334,2026-07-27,1
3979,5678,Paladin,Protection,Lightsmith,Tank,US,Ruby Life Pools,16,1,1264.3,211993,0,334,2026-07-28,0
3979,5998,Shaman,Restoration,Totemic,Healer,US,Ruby Life Pools,16,1,1264.3,45916,1,334,2026-07-28,0
3979,693,Warrior,Arms,Slayer,DPS,US,Ruby Life Pools,16,1,1264.3,341974,1,334,2026-07-28,0
3979,453,Hunter,BeastMastery,Pack Leader,DPS,US,Ruby Life Pools,16,1,1264.3,360797,2,334,2026-07-28,0
3979,4036,DemonHunter,Devourer,Void-Scarred,DPS,US,Ruby Life Pools,16,1,1264.3,371962,0,334,2026-07-28,0
3980,5912,DeathKnight,Blood,San'layn,Tank,EU,The Blinding Vale,15,1,1786.0,159283,0,334,2026-07-27,1
3980,5913,Paladin,Holy,Lightsmith,Healer,EU,The Blinding Vale,15,1,1786.0,40993,1,334,2026-07-27,1
3980,5914,DeathKnight,Unholy,San'layn,DPS,EU,The Blinding Vale,15,1,1786.0,229969,0,334,2026-07-27,1
3980,5915,Druid,Balance,Elune's Chosen,DPS,EU,The Blinding Vale,15,1,1786.0,220644,1,334,2026-07-27,1
3980,3481,Shaman,Elemental,Farseer,DPS,EU,The Blinding Vale,15,1,1786.0,251085,5,334,2026-07-27,1
3981,6073,Paladin,Protection,Lightsmith,Tank,EU,Altar of Fangs,15,0,2297.0,98193,2,334,2026-07-27,1
3981,6074,Paladin,Holy,Herald of the Sun,Healer,EU,Altar of Fangs,15,0,2297.0,17224,2,334,2026-07-27,1
3981,5967,Druid,Balance,Elune's Chosen,DPS,EU,Altar of Fangs,15,0,2297.0,230731,2,334,2026-07-27,1
3981,6075,Mage,Arcane,Spellslinger,DPS,EU,Altar of Fangs,15,0,2297.0,256590,3,334,2026-07-27,1
3981,6076,Warlock,Destruction,Diabolist,DPS,EU,Altar of Fangs,15,0,2297.0,235970,4,334,2026-07-27,1
3982,6077,Paladin,Protection,Lightsmith,Tank,EU,Voidscar Arena,17,1,1712.2,140401,0,334,2026-07-27,1
3982,2246,Shaman,Restoration,Totemic,Healer,EU,Voidscar Arena,17,1,1712.2,9208,1,334,2026-07-27,1
3982,6078,Monk,Windwalker,Shado-Pan,DPS,EU,Voidscar Arena,17,1,1712.2,298017,2,334,2026-07-27,1
3982,2962,DeathKnight,Frost,Deathbringer,DPS,EU,Voidscar Arena,17,1,1712.2,298441,1,334,2026-07-27,1
3982,2249,Mage,Arcane,Spellslinger,DPS,EU,Voidscar Arena,17,1,1712.2,278631,1,334,2026-07-27,1
3983,4955,DeathKnight,Blood,San'layn,Tank,US,Altar of Fangs,19,0,1825.4,240596,0,334,2026-07-27,1
3983,5994,Shaman,Restoration,Totemic,Healer,US,Altar of Fangs,19,0,1825.4,69878,0,334,2026-07-27,1
3983,80,Evoker,Augmentation,Scalecommander,DPS,US,Altar of Fangs,19,0,1825.4,338569,0,334,2026-07-27,1
3983,115,DemonHunter,Devourer,Void-Scarred,DPS,US,Altar of Fangs,19,0,1825.4,371946,1,334,2026-07-27,1
3983,1073,Warlock,Destruction,Diabolist,DPS,US,Altar of Fangs,19,0,1825.4,396289,1,334,2026-07-27,1
3984,6079,Paladin,Protection,Unknown,Tank,US,Temple of Sethraliss,15,0,2175.2,120650,1,334,2026-07-28,0
3984,6080,Druid,Restoration,Unknown,Healer,US,Temple of Sethraliss,15,0,2175.2,1267,2,334,2026-07-28,0
3984,6081,Warrior,Arms,Unknown,DPS,US,Temple of Sethraliss,15,0,2175.2,240729,5,334,2026-07-28,0
3984,482,DeathKnight,Unholy,Unknown,DPS,US,Temple of Sethraliss,15,0,2175.2,271275,1,334,2026-07-28,0
3984,6082,Mage,Arcane,Unknown,DPS,US,Temple of Sethraliss,15,0,2175.2,162623,6,334,2026-07-28,0
3985,6083,Monk,Brewmaster,Master of Harmony,Tank,EU,Ruby Life Pools,12,1,1302.6,115050,0,321,2026-07-27,1
3985,6084,Paladin,Holy,Herald of the Sun,Healer,EU,Ruby Life Pools,12,1,1302.6,34378,1,321,2026-07-27,1
3985,6085,Hunter,Marksmanship,Sentinel,DPS,EU,Ruby Life Pools,12,1,1302.6,208253,3,321,2026-07-27,1
3985,6086,Mage,Arcane,Spellslinger,DPS,EU,Ruby Life Pools,12,1,1302.6,228887,2,321,2026-07-27,1
3985,5917,DemonHunter,Havoc,Fel-Scarred,DPS,EU,Ruby Life Pools,12,1,1302.6,208112,1,321,2026-07-27,1
3986,2530,DeathKnight,Blood,San'layn,Tank,EU,Murder Row,15,1,1797.0,174434,0,334,2026-07-27,1
3986,5993,Paladin,Holy,Lightsmith,Healer,EU,Murder Row,15,1,1797.0,52342,2,334,2026-07-27,1
3986,5910,Druid,Feral,Druid of the Claw,DPS,EU,Murder Row,15,1,1797.0,240444,1,334,2026-07-27,1
3986,4333,Mage,Arcane,Spellslinger,DPS,EU,Murder Row,15,1,1797.0,195752,1,334,2026-07-27,1
3986,5911,Monk,Windwalker,Shado-Pan,DPS,EU,Murder Row,15,1,1797.0,268217,2,334,2026-07-27,1
3987,3257,Paladin,Protection,Lightsmith,Tank,CN,The Blinding Vale,16,0,1890.4,122211,0,334,2026-07-28,1
3987,6087,Shaman,Restoration,Totemic,Healer,CN,The Blinding Vale,16,0,1890.4,47249,1,334,2026-07-28,1
3987,6088,Druid,Balance,Elune's Chosen,DPS,CN,The Blinding Vale,16,0,1890.4,243830,4,334,2026-07-28,1
3987,6089,DeathKnight,Unholy,San'layn,DPS,CN,The Blinding Vale,16,0,1890.4,340538,1,334,2026-07-28,1
3987,6090,Mage,Arcane,Spellslinger,DPS,CN,The Blinding Vale,16,0,1890.4,265252,2,334,2026-07-28,1
3988,6091,DeathKnight,Blood,San'layn,Tank,US,Ruby Life Pools,18,1,1420.0,193496,0,334,2026-07-27,1
3988,5400,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Ruby Life Pools,18,1,1420.0,68803,0,334,2026-07-27,1
3988,330,Priest,Shadow,Archon,DPS,US,Ruby Life Pools,18,1,1420.0,341699,0,334,2026-07-27,1
3988,6092,Hunter,Marksmanship,Sentinel,DPS,US,Ruby Life Pools,18,1,1420.0,411966,0,334,2026-07-27,1
3988,1727,Warrior,Arms,Slayer,DPS,US,Ruby Life Pools,18,1,1420.0,333776,1,334,2026-07-27,1
3989,5888,Druid,Guardian,Elune's Chosen,Tank,EU,The Blinding Vale,12,1,1590.6,100062,1,321,2026-07-27,1
3989,5889,Shaman,Restoration,Totemic,Healer,EU,The Blinding Vale,12,1,1590.6,34899,1,321,2026-07-27,1
