run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning
6044,549,Evoker,Devastation,Unknown,DPS,US,Temple of Sethraliss,15,0,1967.3,227099,4,334,2026-08-08,0,1
6045,9053,DeathKnight,Blood,San'layn,Tank,EU,Voidscar Arena,15,1,1389.3,201663,0,334,2026-08-08,0,1
6045,7223,Paladin,Holy,Lightsmith,Healer,EU,Voidscar Arena,15,1,1389.3,33561,3,334,2026-08-08,0,1
6045,9054,Mage,Arcane,Sunfury,DPS,EU,Voidscar Arena,15,1,1389.3,247269,1,334,2026-08-08,0,1
6045,9055,Shaman,Enhancement,Stormbringer,DPS,EU,Voidscar Arena,15,1,1389.3,285596,2,334,2026-08-08,0,1
6045,9056,Warrior,Arms,Slayer,DPS,EU,Voidscar Arena,15,1,1389.3,325008,1,334,2026-08-08,0,1
6046,9057,Druid,Guardian,Elune's Chosen,Tank,US,Altar of Fangs,17,0,1734.1,235860,0,334,2026-08-08,0,1
6046,6990,Paladin,Holy,Herald of the Sun,Healer,US,Altar of Fangs,17,0,1734.1,33864,4,334,2026-08-08,0,1
6046,8589,Warrior,Arms,Slayer,DPS,US,Altar of Fangs,17,0,1734.1,305209,2,334,2026-08-08,0,1
6046,72,Mage,Arcane,Sunfury,DPS,US,Altar of Fangs,17,0,1734.1,331548,3,334,2026-08-08,0,1
6046,8334,DemonHunter,Devourer,Void-Scarred,DPS,US,Altar of Fangs,17,0,1734.1,293824,3,334,2026-08-08,0,1
6047,8621,DeathKnight,Blood,San'layn,Tank,CN,Ruby Life Pools,16,1,1395.6,198848,1,334,2026-08-07,0,1
6047,7662,Evoker,Preservation,Flameshaper,Healer,CN,Ruby Life Pools,16,1,1395.6,69997,2,334,2026-08-07,0,1
6047,8868,Warrior,Arms,Slayer,DPS,CN,Ruby Life Pools,16,1,1395.6,315796,3,334,2026-08-07,0,1
6047,8869,Shaman,Elemental,Farseer,DPS,CN,Ruby Life Pools,16,1,1395.6,298796,1,334,2026-08-07,0,1
6047,8867,Mage,Arcane,Sunfury,DPS,CN,Ruby Life Pools,16,1,1395.6,316884,3,334,2026-08-07,0,1
6048,9058,DeathKnight,Blood,San'layn,Tank,CN,Altar of Fangs,15,1,1514.9,182608,2,334,2026-08-08,0,1
6048,9059,Shaman,Restoration,Totemic,Healer,CN,Altar of Fangs,15,1,1514.9,36451,2,334,2026-08-08,0,1
6048,9060,Rogue,Subtlety,Deathstalker,DPS,CN,Altar of Fangs,15,1,1514.9,306452,3,334,2026-08-08,0,1
6048,9014,Mage,Arcane,Sunfury,DPS,CN,Altar of Fangs,15,1,1514.9,336126,5,334,2026-08-08,0,1
6048,8868,Warrior,Arms,Slayer,DPS,CN,Altar of Fangs,15,1,1514.9,281636,3,334,2026-08-08,0,1
6049,5540,DeathKnight,Blood,San'layn,Tank,CN,Murder Row,19,1,1906.7,240846,0,334,2026-08-07,0,1
6049,7093,Evoker,Preservation,Flameshaper,Healer,CN,Murder Row,19,1,1906.7,84045,1,334,2026-08-07,0,1
6049,5741,Warrior,Arms,Slayer,DPS,CN,Murder Row,19,1,1906.7,297582,5,334,2026-08-07,0,1
6049,7829,Shaman,Elemental,Farseer,DPS,CN,Murder Row,19,1,1906.7,353070,1,334,2026-08-07,0,1
6049,9061,Mage,Arcane,Sunfury,DPS,CN,Murder Row,19,1,1906.7,315998,1,334,2026-08-07,0,1
6050,1847,Warrior,Protection,Mountain Thane,Tank,US,Murder Row,15,1,1989.8,129744,0,334,2026-08-08,0,1
6050,9062,Shaman,Restoration,Totemic,Healer,US,Murder Row,15,1,1989.8,48056,0,334,2026-08-08,0,1
6050,9063,Warlock,Destruction,Diabolist,DPS,US,Murder Row,15,1,1989.8,231388,1,334,2026-08-08,0,1
6050,9064,Mage,Arcane,Sunfury,DPS,US,Murder Row,15,1,1989.8,217253,0,334,2026-08-08,0,1
6050,9065,DemonHunter,Devourer,Annihilator,DPS,US,Murder Row,15,1,1989.8,211401,0,334,2026-08-08,0,1
6051,6350,DeathKnight,Blood,San'layn,Tank,CN,Ruby Life Pools,19,0,2064.0,233921,4,334,2026-08-07,0,1
6051,6277,Paladin,Holy,Lightsmith,Healer,CN,Ruby Life Pools,19,0,2064.0,57968,5,334,2026-08-07,0,1
6051,9066,Shaman,Elemental,Farseer,DPS,CN,Ruby Life Pools,19,0,2064.0,270345,6,334,2026-08-07,0,1
6051,8704,Mage,Arcane,Sunfury,DPS,CN,Ruby Life Pools,19,0,2064.0,315030,7,334,2026-08-07,0,1
6051,7894,Warrior,Arms,Slayer,DPS,CN,Ruby Life Pools,19,0,2064.0,299881,6,334,2026-08-07,0,1
6052,8038,DeathKnight,Blood,San'layn,Tank,EU,The Blinding Vale,15,-1,2523.3,89702,7,334,2026-08-08,0,1
6052,8806,Paladin,Holy,Herald of the Sun,Healer,EU,The Blinding Vale,15,-1,2523.3,14043,9,334,2026-08-08,0,1
6052,6280,Mage,Arcane,Sunfury,DPS,EU,The Blinding Vale,15,-1,2523.3,240617,10,334,2026-08-08,0,1
6052,6279,DemonHunter,Devourer,Void-Scarred,DPS,EU,The Blinding Vale,15,-1,2523.3,202062,9,334,2026-08-08,0,1
6052,2213,Warlock,Affliction,Soul Harvester,DPS,EU,The Blinding Vale,15,-1,2523.3,279842,10,334,2026-08-08,0,1
6053,8890,DeathKnight,Blood,San'layn,Tank,CN,Ruby Life Pools,18,1,1490.5,206336,0,334,2026-08-08,0,1
6053,8179,Priest,Discipline,Oracle,Healer,CN,Ruby Life Pools,18,1,1490.5,41098,0,334,2026-08-08,0,1
6053,5546,Druid,Balance,Elune's Chosen,DPS,CN,Ruby Life Pools,18,1,1490.5,275904,3,334,2026-08-08,0,1
6053,945,Warrior,Arms,Slayer,DPS,CN,Ruby Life Pools,18,1,1490.5,364757,2,334,2026-08-08,0,1
6053,8648,Mage,Arcane,Sunfury,DPS,CN,Ruby Life Pools,18,1,1490.5,367225,0,334,2026-08-08,0,1
6054,6723,DeathKnight,Blood,San'layn,Tank,CN,The Blinding Vale,19,0,1858.0,202057,0,334,2026-08-08,0,1
6054,6547,Paladin,Holy,Lightsmith,Healer,CN,The Blinding Vale,19,0,1858.0,72124,3,334,2026-08-08,0,1
6054,6724,Warrior,Arms,Slayer,DPS,CN,The Blinding Vale,19,0,1858.0,328721,3,334,2026-08-08,0,1
6054,9067,Mage,Arcane,Sunfury,DPS,CN,The Blinding Vale,19,0,1858.0,329514,1,334,2026-08-08,0,1
6054,8944,Shaman,Elemental,Farseer,DPS,CN,The Blinding Vale,19,0,1858.0,314965,5,334,2026-08-08,0,1
6055,8038,DeathKnight,Blood,San'layn,Tank,EU,Voidscar Arena,15,1,1599.3,86802,0,334,2026-08-08,0,1
6055,8806,Paladin,Holy,Herald of the Sun,Healer,EU,Voidscar Arena,15,1,1599.3,13123,1,334,2026-08-08,0,1
6055,6280,Mage,Arcane,Sunfury,DPS,EU,Voidscar Arena,15,1,1599.3,271720,2,334,2026-08-08,0,1
6055,6279,DemonHunter,Devourer,Void-Scarred,DPS,EU,Voidscar Arena,15,1,1599.3,194136,1,334,2026-08-08,0,1
6055,2213,Warlock,Affliction,Soul Harvester,DPS,EU,Voidscar Arena,15,1,1599.3,248951,0,334,2026-08-08,0,1
6056,8614,DeathKnight,Blood,San'layn,Tank,US,Altar of Fangs,12,0,1722.6,125128,0,321,2026-08-06,0,1
6056,8067,Shaman,Restoration,Totemic,Healer,US,Altar of Fangs,12,0,1722.6,32218,1,321,2026-08-06,0,1
6056,9068,Warlock,Demonology,Diabolist,DPS,US,Altar of Fangs,12,0,1722.6,201464,2,321,2026-08-06,0,1
6056,9069,Mage,Arcane,Sunfury,DPS,US,Altar of Fangs,12,0,1722.6,239107,2,321,2026-08-06,0,1
6056,8426,Warrior,Arms,Slayer,DPS,US,Altar of Fangs,12,0,1722.6,230026,2,321,2026-08-06,0,1
6057,9070,Paladin,Protection,Unknown,Tank,EU,Altar of Fangs,17,0,1969.9,183445,1,334,2026-08-08,0,1
6057,744,Shaman,Restoration,Unknown,Healer,EU,Altar of Fangs,17,0,1969.9,56710,4,334,2026-08-08,0,1
6057,8236,Rogue,Outlaw,Unknown,DPS,EU,Altar of Fangs,17,0,1969.9,278869,3,334,2026-08-08,0,1
6057,9071,Warrior,Arms,Unknown,DPS,EU,Altar of Fangs,17,0,1969.9,281499,4,334,2026-08-08,0,1
6057,1088,Mage,Arcane,Unknown,DPS,EU,Altar of Fangs,17,0,1969.9,318093,1,334,2026-08-08,0,1
6058,7067,DeathKnight,Blood,San'layn,Tank,US,Voidscar Arena,15,1,1598.8,145947,0,334,2026-08-08,0,1
6058,8285,Paladin,Holy,Herald of the Sun,Healer,US,Voidscar Arena,15,1,1598.8,30182,0,334,2026-08-08,0,1
6058,9072,Warrior,Arms,Slayer,DPS,US,Voidscar Arena,15,1,1598.8,223989,1,334,2026-08-08,0,1
6058,7069,Mage,Arcane,Spellslinger,DPS,US,Voidscar Arena,15,1,1598.8,259477,0,334,2026-08-08,0,1
6058,8303,DemonHunter,Havoc,Fel-Scarred,DPS,US,Voidscar Arena,15,1,1598.8,201075,2,334,2026-08-08,0,1
6059,8930,DeathKnight,Blood,San'layn,Tank,EU,Den of Nalorakk,15,1,1776.0,100895,0,334,2026-08-07,0,1
6059,7735,Paladin,Holy,Lightsmith,Healer,EU,Den of Nalorakk,15,1,1776.0,28179,5,334,2026-08-07,0,1
6059,1464,Shaman,Elemental,Farseer,DPS,EU,Den of Nalorakk,15,1,1776.0,212852,2,334,2026-08-07,0,1
6059,153,Mage,Arcane,Sunfury,DPS,EU,Den of Nalorakk,15,1,1776.0,247435,0,334,2026-08-07,0,1
6059,154,DemonHunter,Devourer,Annihilator,DPS,EU,Den of Nalorakk,15,1,1776.0,183597,1,334,2026-08-07,0,1
6060,8840,DeathKnight,Blood,San'layn,Tank,CN,The Blinding Vale,19,0,1752.1,237311,0,334,2026-08-08,0,1
6060,687,Evoker,Preservation,Flameshaper,Healer,CN,The Blinding Vale,19,0,1752.1,75887,2,334,2026-08-08,0,1
6060,2949,Shaman,Elemental,Farseer,DPS,CN,The Blinding Vale,19,0,1752.1,361133,3,334,2026-08-08,0,1
6060,9073,Warrior,Arms,Slayer,DPS,CN,The Blinding Vale,19,0,1752.1,299706,2,334,2026-08-08,0,1
6060,9074,Rogue,Subtlety,Deathstalker,DPS,CN,The Blinding Vale,19,0,1752.1,303506,2,334,2026-08-08,0,1
6061,8621,DeathKnight,Blood,San'layn,Tank,CN,Murder Row,17,0,2259.6,164956,2,334,2026-08-08,0,1
6061,8938,Paladin,Holy,Lightsmith,Healer,CN,Murder Row,17,0,2259.6,36527,6,334,2026-08-08,0,1
6061,8867,Mage,Arcane,Sunfury,DPS,CN,Murder Row,17,0,2259.6,278834,5,334,2026-08-08,0,1
6061,8869,Shaman,Elemental,Farseer,DPS,CN,Murder Row,17,0,2259.6,258851,4,334,2026-08-08,0,1
6061,8868,Warrior,Arms,Slayer,DPS,CN,Murder Row,17,0,2259.6,214747,11,334,2026-08-08,0,1
6062,1997,DeathKnight,Blood,San'layn,Tank,CN,The Blinding Vale,19,1,1681.8,206926,0,334,2026-08-08,0,1
6062,9075,Paladin,Holy,Herald of the Sun,Healer,CN,The Blinding Vale,19,1,1681.8,45205,1,334,2026-08-08,0,1
6062,2240,Shaman,Elemental,Farseer,DPS,CN,The Blinding Vale,19,1,1681.8,339466,2,334,2026-08-08,0,1
6062,1895,Mage,Arcane,Sunfury,DPS,CN,The Blinding Vale,19,1,1681.8,398095,2,334,2026-08-08,0,1
6062,8148,Warrior,Arms,Slayer,DPS,CN,The Blinding Vale,19,1,1681.8,346216,0,334,2026-08-08,0,1
6063,9076,Warrior,Protection,Mountain Thane,Tank,US,Voidscar Arena,16,-1,2314.2,95531,3,334,2026-08-08,0,1
6063,9077,Evoker,Preservation,Flameshaper,Healer,US,Voidscar Arena,16,-1,2314.2,35006,7,334,2026-08-08,0,1
6063,9078,Shaman,Elemental,Farseer,DPS,US,Voidscar Arena,16,-1,2314.2,172509,6,334,2026-08-08,0,1
6063,9079,Paladin,Retribution,Templar,DPS,US,Voidscar Arena,16,-1,2314.2,184982,2,334,2026-08-08,0,1
6063,801,Warlock,Affliction,Soul Harvester,DPS,US,Voidscar Arena,16,-1,2314.2,190930,4,334,2026-08-08,0,1
6064,9080,DeathKnight,Blood,San'layn,Tank,US,Murder Row,18,1,1746.2,192509,0,334,2026-08-08,0,1
6064,563,Paladin,Holy,Herald of the Sun,Healer,US,Murder Row,18,1,1746.2,40027,0,334,2026-08-08,0,1
6064,4330,Druid,Feral,Wildstalker,DPS,US,Murder Row,18,1,1746.2,333853,1,334,2026-08-08,0,1
6064,8992,Mage,Arcane,Sunfury,DPS,US,Murder Row,18,1,1746.2,343289,0,334,2026-08-08,0,1
6064,8539,Mage,Arcane,Sunfury,DPS,US,Murder Row,18,1,1746.2,345924,1,334,2026-08-08,0,1
6065,9080,DeathKnight,Blood,San'layn,Tank,US,The Blinding Vale,19,0,1863.6,197332,0,334,2026-08-09,0,1
6065,563,Paladin,Holy,Herald of the Sun,Healer,US,The Blinding Vale,19,0,1863.6,40644,1,334,2026-08-09,0,1
6065,330,Priest,Shadow,Archon,DPS,US,The Blinding Vale,19,0,1863.6,343180,0,334,2026-08-09,0,1
6065,8992,Mage,Arcane,Sunfury,DPS,US,The Blinding Vale,19,0,1863.6,371433,2,334,2026-08-09,0,1
6065,9081,DemonHunter,Devourer,Void-Scarred,DPS,US,The Blinding Vale,19,0,1863.6,310114,3,334,2026-08-09,0,1
6066,7578,DeathKnight,Blood,San'layn,Tank,US,The Blinding Vale,10,1,1511.0,116733,0,321,2026-08-08,0,1
6066,9022,Druid,Restoration,Wildstalker,Healer,US,The Blinding Vale,10,1,1511.0,3128,1,321,2026-08-08,0,1
6066,7638,Druid,Feral,Druid of the Claw,DPS,US,The Blinding Vale,10,1,1511.0,117106,1,321,2026-08-08,0,1
6066,7582,Mage,Arcane,Spellslinger,DPS,US,The Blinding Vale,10,1,1511.0,200231,2,321,2026-08-08,0,1
6066,7580,Warlock,Demonology,Diabolist,DPS,US,The Blinding Vale,10,1,1511.0,201033,1,321,2026-08-08,0,1
6067,8840,DeathKnight,Blood,San'layn,Tank,CN,Ruby Life Pools,20,1,1564.6,302473,0,334,2026-08-08,0,1
6067,5969,Paladin,Holy,Lightsmith,Healer,CN,Ruby Life Pools,20,1,1564.6,73438,1,334,2026-08-08,0,1
6067,7716,Warrior,Arms,Slayer,DPS,CN,Ruby Life Pools,20,1,1564.6,445708,2,334,2026-08-08,0,1
6067,8542,Shaman,Elemental,Farseer,DPS,CN,Ruby Life Pools,20,1,1564.6,442474,1,334,2026-08-08,0,1
6067,3995,DemonHunter,Devourer,Annihilator,DPS,CN,Ruby Life Pools,20,1,1564.6,455753,0,334,2026-08-08,0,1
6068,9082,DemonHunter,Vengeance,Annihilator,Tank,EU,The Blinding Vale,15,1,1653.3,166160,0,334,2026-08-08,0,1
6068,7267,Paladin,Holy,Herald of the Sun,Healer,EU,The Blinding Vale,15,1,1653.3,22789,1,334,2026-08-08,0,1
6068,9083,Shaman,Elemental,Farseer,DPS,EU,The Blinding Vale,15,1,1653.3,269500,2,334,2026-08-08,0,1
6068,9084,Warrior,Arms,Slayer,DPS,EU,The Blinding Vale,15,1,1653.3,234159,3,334,2026-08-08,0,1
6068,9085,Mage,Arcane,Spellslinger,DPS,EU,The Blinding Vale,15,1,1653.3,268579,2,334,2026-08-08,0,1
6069,752,DeathKnight,Blood,San'layn,Tank,EU,Ruby Life Pools,16,0,1687.8,227949,3,334,2026-08-08,0,1
6069,5493,Paladin,Holy,Herald of the Sun,Healer,EU,Ruby Life Pools,16,0,1687.8,25946,3,334,2026-08-08,0,1
6069,9086,Mage,Arcane,Sunfury,DPS,EU,Ruby Life Pools,16,0,1687.8,251617,2,334,2026-08-08,0,1
6069,9087,DemonHunter,Devourer,Annihilator,DPS,EU,Ruby Life Pools,16,0,1687.8,301579,4,334,2026-08-08,0,1
6069,755,Hunter,Survival,Sentinel,DPS,EU,Ruby Life Pools,16,0,1687.8,220863,3,334,2026-08-08,0,1
6070,1017,DeathKnight,Blood,San'layn,Tank,EU,The Blinding Vale,18,1,1591.8,206256,0,334,2026-08-08,0,1
6070,390,Paladin,Holy,Herald of the Sun,Healer,EU,The Blinding Vale,18,1,1591.8,49132,0,334,2026-08-08,0,1
6070,9088,DemonHunter,Devourer,Annihilator,DPS,EU,The Blinding Vale,18,1,1591.8,328333,0,334,2026-08-08,0,1
6070,9016,Mage,Arcane,Sunfury,DPS,EU,The Blinding Vale,18,1,1591.8,358373,0,334,2026-08-08,0,1
6070,4301,Monk,Windwalker,Conduit of the Celestials,DPS,EU,The Blinding Vale,18,1,1591.8,337326,1,334,2026-08-08,0,1
6071,8840,DeathKnight,Blood,San'layn,Tank,CN,Altar of Fangs,19,0,1761.1,249918,0,334,2026-08-08,0,1
6071,9089,Evoker,Preservation,Flameshaper,Healer,CN,Altar of Fangs,19,0,1761.1,71013,4,334,2026-08-08,0,1
6071,9074,Rogue,Subtlety,Deathstalker,DPS,CN,Altar of Fangs,19,0,1761.1,347928,2,334,2026-08-08,0,1
6071,9090,Mage,Arcane,Sunfury,DPS,CN,Altar of Fangs,19,0,1761.1,341094,2,334,2026-08-08,0,1
6071,8024,Shaman,Elemental,Farseer,DPS,CN,Altar of Fangs,19,0,1761.1,405197,1,334,2026-08-08,0,1
6072,7390,DeathKnight,Blood,San'layn,Tank,EU,Voidscar Arena,17,1,1474.7,165985,0,334,2026-08-08,0,1
6072,46,Priest,Discipline,Voidweaver,Healer,EU,Voidscar Arena,17,1,1474.7,77576,0,334,2026-08-08,0,1
6072,8948,Mage,Arcane,Sunfury,DPS,EU,Voidscar Arena,17,1,1474.7,287593,0,334,2026-08-08,0,1
6072,9091,Shaman,Elemental,Farseer,DPS,EU,Voidscar Arena,17,1,1474.7,245855,0,334,2026-08-08,0,1
6072,8742,Druid,Balance,Elune's Chosen,DPS,EU,Voidscar Arena,17,1,1474.7,260363,0,334,2026-08-08,0,1
6073,6388,DeathKnight,Blood,San'layn,Tank,US,Ruby Life Pools,19,0,1673.1,271224,0,334,2026-08-07,0,1
6073,9092,Evoker,Preservation,Flameshaper,Healer,US,Ruby Life Pools,19,0,1673.1,69692,0,334,2026-08-07,0,1
6073,257,Mage,Arcane,Sunfury,DPS,US,Ruby Life Pools,19,0,1673.1,398624,3,334,2026-08-07,0,1
6073,182,Priest,Shadow,Archon,DPS,US,Ruby Life Pools,19,0,1673.1,305461,3,334,2026-08-07,0,1
6073,2523,Monk,Windwalker,Conduit of the Celestials,DPS,US,Ruby Life Pools,19,0,1673.1,358012,6,334,2026-08-07,0,1
6074,8840,DeathKnight,Blood,San'layn,Tank,CN,Ruby Life Pools,20,1,1564.3,302527,0,334,2026-08-08,0,1
6074,5969,Paladin,Holy,Lightsmith,Healer,CN,Ruby Life Pools,20,1,1564.3,73452,1,334,2026-08-08,0,1
6074,7716,Warrior,Arms,Slayer,DPS,CN,Ruby Life Pools,20,1,1564.3,445788,2,334,2026-08-08,0,1
6074,3995,DemonHunter,Devourer,Annihilator,DPS,CN,Ruby Life Pools,20,1,1564.3,455835,0,334,2026-08-08,0,1
6074,8542,Shaman,Elemental,Farseer,DPS,CN,Ruby Life Pools,20,1,1564.3,442552,1,334,2026-08-08,0,1
6075,132,Monk,Brewmaster,Master of Harmony,Tank,US,Temple of Sethraliss,15,1,1631.7,137812,1,334,2026-08-07,0,1
6075,9093,Druid,Restoration,Wildstalker,Healer,US,Temple of Sethraliss,15,1,1631.7,30381,2,334,2026-08-07,0,1
6075,3817,DemonHunter,Devourer,Void-Scarred,DPS,US,Temple of Sethraliss,15,1,1631.7,239461,2,334,2026-08-07,0,1
6075,9094,Mage,Arcane,Sunfury,DPS,US,Temple of Sethraliss,15,1,1631.7,261388,1,334,2026-08-07,0,1
6075,8716,Shaman,Elemental,Farseer,DPS,US,Temple of Sethraliss,15,1,1631.7,242383,4,334,2026-08-07,0,1
6076,9095,Druid,Guardian,Unknown,Tank,US,Murder Row,12,0,2197.0,58074,1,321,2026-08-07,0,1
6076,4590,Monk,Mistweaver,Unknown,Healer,US,Murder Row,12,0,2197.0,51590,1,321,2026-08-07,0,1
6076,9096,Shaman,Elemental,Unknown,DPS,US,Murder Row,12,0,2197.0,169389,3,321,2026-08-07,0,1
6076,9097,Mage,Arcane,Unknown,DPS,US,Murder Row,12,0,2197.0,166961,2,321,2026-08-07,0,1
6076,9098,Warrior,Arms,Unknown,DPS,US,Murder Row,12,0,2197.0,151382,5,321,2026-08-07,0,1
6077,2530,DeathKnight,Blood,San'layn,Tank,EU,Ruby Life Pools,18,1,1442.8,272588,0,334,2026-08-08,0,1
6077,46,Priest,Discipline,Voidweaver,Healer,EU,Ruby Life Pools,18,1,1442.8,94652,0,334,2026-08-08,0,1
6077,8948,Mage,Arcane,Sunfury,DPS,EU,Ruby Life Pools,18,1,1442.8,388130,1,334,2026-08-08,0,1
6077,8949,DemonHunter,Devourer,Annihilator,DPS,EU,Ruby Life Pools,18,1,1442.8,344366,1,334,2026-08-08,0,1
6077,8774,Warrior,Arms,Slayer,DPS,EU,Ruby Life Pools,18,1,1442.8,368832,1,334,2026-08-08,0,1
6078,8840,DeathKnight,Blood,San'layn,Tank,CN,The Blinding Vale,19,0,1752.1,237310,0,334,2026-08-08,0,1
6078,687,Evoker,Preservation,Flameshaper,Healer,CN,The Blinding Vale,19,0,1752.1,75887,2,334,2026-08-08,0,1
6078,9074,Rogue,Subtlety,Deathstalker,DPS,CN,The Blinding Vale,19,0,1752.1,303506,2,334,2026-08-08,0,1
6078,2949,Shaman,Elemental,Farseer,DPS,CN,The Blinding Vale,19,0,1752.1,361132,3,334,2026-08-08,0,1
6078,9073,Warrior,Arms,Slayer,DPS,CN,The Blinding Vale,19,0,1752.1,299705,2,334,2026-08-08,0,1
6079,8038,DeathKnight,Blood,San'layn,Tank,EU,Voidscar Arena,15,1,1599.2,86812,0,334,2026-08-08,0,1
6079,8806,Paladin,Holy,Herald of the Sun,Healer,EU,Voidscar Arena,15,1,1599.2,13146,1,334,2026-08-08,0,1
6079,6279,DemonHunter,Devourer,Void-Scarred,DPS,EU,Voidscar Arena,15,1,1599.2,194169,1,334,2026-08-08,0,1
6079,6280,Mage,Arcane,Sunfury,DPS,EU,Voidscar Arena,15,1,1599.2,271913,2,334,2026-08-08,0,1
6079,2213,Warlock,Affliction,Soul Harvester,DPS,EU,Voidscar Arena,15,1,1599.2,249043,0,334,2026-08-08,0,1
6080,9099,DeathKnight,Blood,San'layn,Tank,EU,The Blinding Vale,18,1,1658.7,195504,0,334,2026-08-08,0,1
6080,7223,Paladin,Holy,Lightsmith,Healer,EU,The Blinding Vale,18,1,1658.7,39598,3,334,2026-08-08,0,1
6080,9100,Druid,Balance,Elune's Chosen,DPS,EU,The Blinding Vale,18,1,1658.7,344591,2,334,2026-08-08,0,1
6080,4576,Mage,Arcane,Sunfury,DPS,EU,The Blinding Vale,18,1,1658.7,335268,4,334,2026-08-08,0,1
6080,4085,DemonHunter,Havoc,Aldrachi Reaver,DPS,EU,The Blinding Vale,18,1,1658.7,325439,1,334,2026-08-08,0,1
6081,4952,DeathKnight,Blood,Deathbringer,Tank,US,Voidscar Arena,15,1,1507.9,183516,0,334,2026-08-08,0,1
6081,7308,Paladin,Holy,Lightsmith,Healer,US,Voidscar Arena,15,1,1507.9,33115,0,334,2026-08-08,0,1
6081,1670,Shaman,Elemental,Farseer,DPS,US,Voidscar Arena,15,1,1507.9,306677,0,334,2026-08-08,0,1
6081,2851,Mage,Arcane,Sunfury,DPS,US,Voidscar Arena,15,1,1507.9,267475,1,334,2026-08-08,0,1
6081,4954,Paladin,Retribution,Herald of the Sun,DPS,US,Voidscar Arena,15,1,1507.9,295766,2,334,2026-08-08,0,1
6082,6388,DeathKnight,Blood,San'layn,Tank,US,Temple of Sethraliss,19,0,1868.0,227457,0,334,2026-08-07,0,1
6082,9092,Evoker,Preservation,Flameshaper,Healer,US,Temple of Sethraliss,19,0,1868.0,59287,3,334,2026-08-07,0,1
6082,257,Mage,Arcane,Sunfury,DPS,US,Temple of Sethraliss,19,0,1868.0,343598,3,334,2026-08-07,0,1
6082,182,Priest,Shadow,Archon,DPS,US,Temple of Sethraliss,19,0,1868.0,254888,5,334,2026-08-07,0,1
6082,2523,Monk,Windwalker,Conduit of the Celestials,DPS,US,Temple of Sethraliss,19,0,1868.0,321109,4,334,2026-08-07,0,1
6083,1761,DeathKnight,Blood,San'layn,Tank,CN,Altar of Fangs,19,-1,3303.3,159688,7,334,2026-08-08,0,1
6083,8110,Evoker,Preservation,Flameshaper,Healer,CN,Altar of Fangs,19,-1,3303.3,54660,11,334,2026-08-08,0,1
6083,8113,Shaman,Elemental,Farseer,DPS,CN,Altar of Fangs,19,-1,3303.3,254378,17,334,2026-08-08,0,1
6083,8642,Mage,Arcane,Sunfury,DPS,CN,Altar of Fangs,19,-1,3303.3,254329,11,334,2026-08-08,0,1
6083,9101,Warrior,Arms,Slayer,DPS,CN,Altar of Fangs,19,-1,3303.3,177867,15,334,2026-08-08,0,1
6084,6350,DeathKnight,Blood,San'layn,Tank,CN,Ruby Life Pools,19,0,2064.0,233921,4,334,2026-08-07,0,1
6084,6277,Paladin,Holy,Lightsmith,Healer,CN,Ruby Life Pools,19,0,2064.0,57968,5,334,2026-08-07,0,1
6084,7894,Warrior,Arms,Slayer,DPS,CN,Ruby Life Pools,19,0,2064.0,299881,6,334,2026-08-07,0,1
6084,8704,Mage,Arcane,Sunfury,DPS,CN,Ruby Life Pools,19,0,2064.0,315030,7,334,2026-08-07,0,1
6084,9066,Shaman,Elemental,Farseer,DPS,CN,Ruby Life Pools,19,0,2064.0,270345,6,334,2026-08-07,0,1
6085,4664,Paladin,Protection,Lightsmith,Tank,CN,The Blinding Vale,19,0,1859.3,186560,0,334,2026-08-07,0,1
6085,223,Evoker,Preservation,Flameshaper,Healer,CN,The Blinding Vale,19,0,1859.3,93630,0,334,2026-08-07,0,1
6085,9102,DemonHunter,Devourer,Annihilator,DPS,CN,The Blinding Vale,19,0,1859.3,383003,1,334,2026-08-07,0,1
6085,3674,Druid,Balance,Elune's Chosen,DPS,CN,The Blinding Vale,19,0,1859.3,314058,1,334,2026-08-07,0,1
6085,9103,Mage,Arcane,Sunfury,DPS,CN,The Blinding Vale,19,0,1859.3,324521,2,334,2026-08-07,0,1
6086,8038,DeathKnight,Blood,San'layn,Tank,EU,The Blinding Vale,15,-1,2523.2,89707,7,334,2026-08-08,0,1
6086,8806,Paladin,Holy,Herald of the Sun,Healer,EU,The Blinding Vale,15,-1,2523.2,14043,9,334,2026-08-08,0,1
6086,6279,DemonHunter,Devourer,Void-Scarred,DPS,EU,The Blinding Vale,15,-1,2523.2,202055,9,334,2026-08-08,0,1
6086,6280,Mage,Arcane,Sunfury,DPS,EU,The Blinding Vale,15,-1,2523.2,240618,10,334,2026-08-08,0,1
6086,2213,Warlock,Affliction,Soul Harvester,DPS,EU,The Blinding Vale,15,-1,2523.2,279839,10,334,2026-08-08,0,1
6087,5707,DemonHunter,Vengeance,Annihilator,Tank,EU,Voidscar Arena,16,0,1618.7,151012,2,334,2026-08-08,0,1
6087,9104,Paladin,Holy,Herald of the Sun,Healer,EU,Voidscar Arena,16,0,1618.7,15005,3,334,2026-08-08,0,1
6087,2119,Hunter,BeastMastery,Pack Leader,DPS,EU,Voidscar Arena,16,0,1618.7,237195,6,334,2026-08-08,0,1
6087,9105,Mage,Arcane,Sunfury,DPS,EU,Voidscar Arena,16,0,1618.7,272426,3,334,2026-08-08,0,1
