tuning_mult,projected_dps,run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer
1.0,268700,1518,157,Shaman,Elemental,Farseer,DPS,CN,Temple of Sethraliss,18,0,2016.6,268700,0,334,2026-07-19,4,0,2098.0,-9.3
1.0,323164,1518,1026,Hunter,Marksmanship,Sentinel,DPS,CN,Temple of Sethraliss,18,0,2016.6,323164,4,334,2026-07-19,4,0,2098.0,-9.3
1.0,172591,1519,339,Paladin,Protection,Lightsmith,Tank,CN,The Blinding Vale,16,-1,1354.8,172591,0,328,2026-07-03,6,0,1362.0,26.8
1.0,27490,1519,3807,Shaman,Restoration,Totemic,Healer,CN,The Blinding Vale,16,-1,1354.8,27490,0,328,2026-07-03,6,0,1362.0,26.8
1.0,313910,1519,341,Warlock,Affliction,Soul Harvester,DPS,CN,The Blinding Vale,16,-1,1354.8,313910,0,328,2026-07-03,6,0,1362.0,26.8
1.0,292516,1519,814,Mage,Arcane,Spellslinger,DPS,CN,The Blinding Vale,16,-1,1354.8,292516,1,328,2026-07-03,6,0,1362.0,26.8
1.0,272956,1519,869,Paladin,Retribution,Herald of the Sun,DPS,CN,The Blinding Vale,16,-1,1354.8,272956,0,328,2026-07-03,6,0,1362.0,26.8
1.0,142682,1520,1268,Paladin,Protection,Lightsmith,Tank,EU,Ruby Life Pools,15,-1,1121.9,142682,1,334,2026-07-10,5,0,1234.0,26.6
1.0,52566,1520,596,Priest,Discipline,Voidweaver,Healer,EU,Ruby Life Pools,15,-1,1121.9,52566,1,334,2026-07-10,5,0,1234.0,26.6
1.0,348251,1520,3602,Warlock,Affliction,Soul Harvester,DPS,EU,Ruby Life Pools,15,-1,1121.9,348251,3,334,2026-07-10,5,0,1234.0,26.6
1.0,255380,1520,208,Mage,Arcane,Spellslinger,DPS,EU,Ruby Life Pools,15,-1,1121.9,255380,2,334,2026-07-10,5,0,1234.0,26.6
1.0,252268,1520,3808,DemonHunter,Devourer,Annihilator,DPS,EU,Ruby Life Pools,15,-1,1121.9,252268,1,334,2026-07-10,5,0,1234.0,26.6
1.0,97730,1521,304,Warrior,Protection,Mountain Thane,Tank,EU,Murder Row,15,-1,1830.8,97730,0,328,2026-07-03,6,0,1928.0,5.5
1.0,59410,1521,96,Priest,Discipline,Voidweaver,Healer,EU,Murder Row,15,-1,1830.8,59410,3,328,2026-07-03,6,0,1928.0,5.5
1.0,166911,1521,3085,Paladin,Retribution,Herald of the Sun,DPS,EU,Murder Row,15,-1,1830.8,166911,1,328,2026-07-03,6,0,1928.0,5.5
1.0,247425,1521,3809,Evoker,Augmentation,Scalecommander,DPS,EU,Murder Row,15,-1,1830.8,247425,3,328,2026-07-03,6,0,1928.0,5.5
1.0,232910,1521,3810,DeathKnight,Frost,Rider of the Apocalypse,DPS,EU,Murder Row,15,-1,1830.8,232910,0,328,2026-07-03,6,0,1928.0,5.5
1.0,164966,1522,2489,Paladin,Protection,Lightsmith,Tank,CN,Altar of Fangs,15,1,1444.5,164966,0,334,2026-07-15,4,0,1496.0,16.9
1.0,55358,1522,2490,Evoker,Preservation,Flameshaper,Healer,CN,Altar of Fangs,15,1,1444.5,55358,1,334,2026-07-15,4,0,1496.0,16.9
1.0,299628,1522,355,Warrior,Arms,Colossus,DPS,CN,Altar of Fangs,15,1,1444.5,299628,1,334,2026-07-15,4,0,1496.0,16.9
1.0,358360,1522,1814,Shaman,Elemental,Farseer,DPS,CN,Altar of Fangs,15,1,1444.5,358360,2,334,2026-07-15,4,0,1496.0,16.9
1.0,273221,1522,2491,Priest,Shadow,Voidweaver,DPS,CN,Altar of Fangs,15,1,1444.5,273221,0,334,2026-07-15,4,0,1496.0,16.9
1.0,142158,1523,1370,Paladin,Protection,Lightsmith,Tank,US,Ruby Life Pools,15,1,1562.2,142158,1,334,2026-07-24,3,0,1643.0,2.2
1.0,53455,1523,1371,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Ruby Life Pools,15,1,1562.2,53455,2,334,2026-07-24,3,0,1643.0,2.2
1.0,227084,1523,3811,Priest,Shadow,Archon,DPS,US,Ruby Life Pools,15,1,1562.2,227084,0,334,2026-07-24,3,0,1643.0,2.2
1.0,226734,1523,1374,Druid,Balance,Elune's Chosen,DPS,US,Ruby Life Pools,15,1,1562.2,226734,3,334,2026-07-24,3,0,1643.0,2.2
1.0,243044,1523,1372,DeathKnight,Frost,Deathbringer,DPS,US,Ruby Life Pools,15,1,1562.2,243044,0,334,2026-07-24,3,0,1643.0,2.2
1.0,181462,1524,3812,Paladin,Protection,Lightsmith,Tank,US,Ruby Life Pools,18,0,1909.8,181462,1,334,2026-07-19,4,0,2021.0,-20.3
1.0,84730,1524,1481,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Ruby Life Pools,18,0,1909.8,84730,1,334,2026-07-19,4,0,2021.0,-20.3
1.0,226036,1524,3813,Druid,Balance,Elune's Chosen,DPS,US,Ruby Life Pools,18,0,1909.8,226036,2,334,2026-07-19,4,0,2021.0,-20.3
1.0,232977,1524,1763,Evoker,Devastation,Flameshaper,DPS,US,Ruby Life Pools,18,0,1909.8,232977,2,334,2026-07-19,4,0,2021.0,-20.3
1.0,274301,1524,3814,Warlock,Affliction,Soul Harvester,DPS,US,Ruby Life Pools,18,0,1909.8,274301,2,334,2026-07-19,4,0,2021.0,-20.3
1.0,130486,1525,2461,Paladin,Protection,Lightsmith,Tank,US,The Blinding Vale,17,1,1688.2,130486,1,334,2026-07-18,4,0,1829.0,1.6
1.0,96964,1525,30,Monk,Mistweaver,Conduit of the Celestials,Healer,US,The Blinding Vale,17,1,1688.2,96964,1,334,2026-07-18,4,0,1829.0,1.6
1.0,286647,1525,3815,Warrior,Arms,Colossus,DPS,US,The Blinding Vale,17,1,1688.2,286647,4,334,2026-07-18,4,0,1829.0,1.6
1.0,248947,1525,2778,DeathKnight,Frost,Deathbringer,DPS,US,The Blinding Vale,17,1,1688.2,248947,1,334,2026-07-18,4,0,1829.0,1.6
1.0,283515,1525,1670,Mage,Arcane,Spellslinger,DPS,US,The Blinding Vale,17,1,1688.2,283515,3,334,2026-07-18,4,0,1829.0,1.6
1.0,134403,1526,504,Warrior,Protection,Mountain Thane,Tank,US,Temple of Sethraliss,17,-1,1975.6,134403,0,334,2026-07-13,5,0,2162.0,-12.6
1.0,33422,1526,912,Paladin,Holy,Herald of the Sun,Healer,US,Temple of Sethraliss,17,-1,1975.6,33422,1,334,2026-07-13,5,0,2162.0,-12.6
1.0,344080,1526,1029,Mage,Arcane,Spellslinger,DPS,US,Temple of Sethraliss,17,-1,1975.6,344080,1,334,2026-07-13,5,0,2162.0,-12.6
1.0,207731,1526,3816,Druid,Feral,Druid of the Claw,DPS,US,Temple of Sethraliss,17,-1,1975.6,207731,4,334,2026-07-13,5,0,2162.0,-12.6
1.0,221144,1526,1318,DemonHunter,Devourer,Void-Scarred,DPS,US,Temple of Sethraliss,17,-1,1975.6,221144,7,334,2026-07-13,5,0,2162.0,-12.6
1.0,175703,1527,2424,Paladin,Protection,Lightsmith,Tank,EU,Murder Row,15,1,1758.6,175703,0,334,2026-07-18,4,0,1780.0,12.7
1.0,51386,1527,2750,Paladin,Holy,Lightsmith,Healer,EU,Murder Row,15,1,1758.6,51386,1,334,2026-07-18,4,0,1780.0,12.7
1.0,229634,1527,2753,Rogue,Assassination,Fatebound,DPS,EU,Murder Row,15,1,1758.6,229634,1,334,2026-07-18,4,0,1780.0,12.7
1.0,263117,1527,3817,Mage,Arcane,Spellslinger,DPS,EU,Murder Row,15,1,1758.6,263117,0,334,2026-07-18,4,0,1780.0,12.7
1.0,195120,1527,2751,Hunter,Marksmanship,Sentinel,DPS,EU,Murder Row,15,1,1758.6,195120,0,334,2026-07-18,4,0,1780.0,12.7
1.0,82928,1528,176,Warrior,Protection,Mountain Thane,Tank,US,Kings' Rest,17,-1,3706.6,82928,8,334,2026-07-10,5,0,3983.0,-101.2
1.0,12256,1528,3818,Evoker,Preservation,Flameshaper,Healer,US,Kings' Rest,17,-1,3706.6,12256,9,334,2026-07-10,5,0,3983.0,-101.2
1.0,125029,1528,1763,Evoker,Devastation,Flameshaper,DPS,US,Kings' Rest,17,-1,3706.6,125029,12,334,2026-07-10,5,0,3983.0,-101.2
1.0,158750,1528,185,Shaman,Elemental,Farseer,DPS,US,Kings' Rest,17,-1,3706.6,158750,13,334,2026-07-10,5,0,3983.0,-101.2
1.0,145060,1528,3819,DeathKnight,Frost,Rider of the Apocalypse,DPS,US,Kings' Rest,17,-1,3706.6,145060,9,334,2026-07-10,5,0,3983.0,-101.2
1.0,103414,1529,3820,Paladin,Protection,Lightsmith,Tank,US,Altar of Fangs,12,-1,1798.0,103414,3,315,2026-06-30,6,0,2000.0,-11.1
1.0,65526,1529,518,Evoker,Preservation,Flameshaper,Healer,US,Altar of Fangs,12,-1,1798.0,65526,1,315,2026-06-30,6,0,2000.0,-11.1
1.0,222373,1529,3821,DeathKnight,Unholy,Rider of the Apocalypse,DPS,US,Altar of Fangs,12,-1,1798.0,222373,3,315,2026-06-30,6,0,2000.0,-11.1
1.0,155288,1529,22,Hunter,Marksmanship,Sentinel,DPS,US,Altar of Fangs,12,-1,1798.0,155288,4,315,2026-06-30,6,0,2000.0,-11.1
1.0,193586,1529,3822,Warlock,Affliction,Soul Harvester,DPS,US,Altar of Fangs,12,-1,1798.0,193586,3,315,2026-06-30,6,0,2000.0,-11.1
1.0,122062,1530,3823,Paladin,Protection,Lightsmith,Tank,KR,Murder Row,15,-1,1724.2,122062,0,328,2026-07-06,6,0,1820.0,10.8
1.0,46349,1530,3824,Monk,Mistweaver,Conduit of the Celestials,Healer,KR,Murder Row,15,-1,1724.2,46349,1,328,2026-07-06,6,0,1820.0,10.8
1.0,199843,1530,3825,Shaman,Enhancement,Stormbringer,DPS,KR,Murder Row,15,-1,1724.2,199843,3,328,2026-07-06,6,0,1820.0,10.8
1.0,291268,1530,3826,Druid,Balance,Elune's Chosen,DPS,KR,Murder Row,15,-1,1724.2,291268,1,328,2026-07-06,6,0,1820.0,10.8
1.0,233891,1530,1178,Hunter,Survival,Pack Leader,DPS,KR,Murder Row,15,-1,1724.2,233891,2,328,2026-07-06,6,0,1820.0,10.8
1.0,101415,1531,2969,Warrior,Protection,Mountain Thane,Tank,TW,Den of Nalorakk,17,-1,2058.3,101415,0,328,2026-07-06,6,0,2080.0,-8.3
1.0,50672,1531,1489,Paladin,Holy,Lightsmith,Healer,TW,Den of Nalorakk,17,-1,2058.3,50672,0,328,2026-07-06,6,0,2080.0,-8.3
1.0,257396,1531,3827,DeathKnight,Frost,Deathbringer,DPS,TW,Den of Nalorakk,17,-1,2058.3,257396,0,328,2026-07-06,6,0,2080.0,-8.3
1.0,172407,1531,3828,Warrior,Fury,Slayer,DPS,TW,Den of Nalorakk,17,-1,2058.3,172407,2,328,2026-07-06,6,0,2080.0,-8.3
1.0,214835,1531,3829,Mage,Arcane,Spellslinger,DPS,TW,Den of Nalorakk,17,-1,2058.3,214835,0,328,2026-07-06,6,0,2080.0,-8.3
1.0,185204,1532,1477,Paladin,Protection,Lightsmith,Tank,CN,Voidscar Arena,16,1,1313.1,185204,1,334,2026-07-15,4,0,1320.0,26.7
1.0,32249,1532,983,Priest,Discipline,Oracle,Healer,CN,Voidscar Arena,16,1,1313.1,32249,0,334,2026-07-15,4,0,1320.0,26.7
1.0,337474,1532,1410,Druid,Balance,Elune's Chosen,DPS,CN,Voidscar Arena,16,1,1313.1,337474,0,334,2026-07-15,4,0,1320.0,26.7
1.0,268224,1532,1411,DemonHunter,Devourer,Annihilator,DPS,CN,Voidscar Arena,16,1,1313.1,268224,0,334,2026-07-15,4,0,1320.0,26.7
1.0,322215,1532,1081,Mage,Arcane,Spellslinger,DPS,CN,Voidscar Arena,16,1,1313.1,322215,0,334,2026-07-15,4,0,1320.0,26.7
1.0,130425,1533,210,Paladin,Protection,Lightsmith,Tank,US,Temple of Sethraliss,15,-1,1960.5,130425,0,334,2026-07-12,5,0,2057.0,-7.1
1.0,6929,1533,1766,Druid,Restoration,Wildstalker,Healer,US,Temple of Sethraliss,15,-1,1960.5,6929,3,334,2026-07-12,5,0,2057.0,-7.1
1.0,224882,1533,3073,Shaman,Elemental,Farseer,DPS,US,Temple of Sethraliss,15,-1,1960.5,224882,3,334,2026-07-12,5,0,2057.0,-7.1
1.0,254408,1533,3830,DemonHunter,Devourer,Annihilator,DPS,US,Temple of Sethraliss,15,-1,1960.5,254408,2,334,2026-07-12,5,0,2057.0,-7.1
1.0,197403,1533,3831,Mage,Arcane,Spellslinger,DPS,US,Temple of Sethraliss,15,-1,1960.5,197403,1,334,2026-07-12,5,0,2057.0,-7.1
1.0,85924,1534,3832,Druid,Guardian,Elune's Chosen,Tank,EU,Den of Nalorakk,15,-1,2102.6,85924,2,328,2026-07-03,6,0,2289.0,-19.2
1.0,34046,1534,120,Shaman,Restoration,Totemic,Healer,EU,Den of Nalorakk,15,-1,2102.6,34046,1,328,2026-07-03,6,0,2289.0,-19.2
1.0,203838,1534,3833,Druid,Feral,Druid of the Claw,DPS,EU,Den of Nalorakk,15,-1,2102.6,203838,5,328,2026-07-03,6,0,2289.0,-19.2
1.0,225958,1534,121,Shaman,Elemental,Farseer,DPS,EU,Den of Nalorakk,15,-1,2102.6,225958,3,328,2026-07-03,6,0,2289.0,-19.2
1.0,181063,1534,3834,Paladin,Retribution,Templar,DPS,EU,Den of Nalorakk,15,-1,2102.6,181063,2,328,2026-07-03,6,0,2289.0,-19.2
1.0,106017,1535,153,Paladin,Protection,Lightsmith,Tank,CN,Voidscar Arena,12,-1,1349.0,106017,0,315,2026-07-05,6,0,1370.0,23.9
1.0,23808,1535,884,Paladin,Holy,Herald of the Sun,Healer,CN,Voidscar Arena,12,-1,1349.0,23808,0,315,2026-07-05,6,0,1370.0,23.9
1.0,135968,1535,586,DemonHunter,Havoc,Fel-Scarred,DPS,CN,Voidscar Arena,12,-1,1349.0,135968,2,315,2026-07-05,6,0,1370.0,23.9
1.0,111779,1535,3430,Hunter,Survival,Pack Leader,DPS,CN,Voidscar Arena,12,-1,1349.0,111779,0,315,2026-07-05,6,0,1370.0,23.9
1.0,167463,1535,3835,Paladin,Retribution,Herald of the Sun,DPS,CN,Voidscar Arena,12,-1,1349.0,167463,0,315,2026-07-05,6,0,1370.0,23.9
1.0,99647,1536,3836,Paladin,Protection,Unknown,Tank,CN,Temple of Sethraliss,15,-1,3183.7,99647,7,334,2026-07-22,3,0,3671.0,-91.2
1.0,14706,1536,3837,Priest,Discipline,Unknown,Healer,CN,Temple of Sethraliss,15,-1,3183.7,14706,6,334,2026-07-22,3,0,3671.0,-91.2
1.0,183210,1536,3838,Hunter,Marksmanship,Unknown,DPS,CN,Temple of Sethraliss,15,-1,3183.7,183210,12,334,2026-07-22,3,0,3671.0,-91.2
1.0,115530,1536,3839,Druid,Balance,Unknown,DPS,CN,Temple of Sethraliss,15,-1,3183.7,115530,11,334,2026-07-22,3,0,3671.0,-91.2
1.0,177962,1536,3840,Mage,Arcane,Unknown,DPS,CN,Temple of Sethraliss,15,-1,3183.7,177962,8,334,2026-07-22,3,0,3671.0,-91.2
1.0,137539,1537,3841,Paladin,Protection,Lightsmith,Tank,EU,The Blinding Vale,15,1,1757.5,137539,1,334,2026-07-23,3,0,1914.0,-2.9
1.0,60849,1537,1808,Shaman,Restoration,Farseer,Healer,EU,The Blinding Vale,15,1,1757.5,60849,2,334,2026-07-23,3,0,1914.0,-2.9
1.0,252254,1537,3842,DemonHunter,Devourer,Annihilator,DPS,EU,The Blinding Vale,15,1,1757.5,252254,2,334,2026-07-23,3,0,1914.0,-2.9
1.0,227236,1537,3843,Mage,Arcane,Spellslinger,DPS,EU,The Blinding Vale,15,1,1757.5,227236,5,334,2026-07-23,3,0,1914.0,-2.9
1.0,219282,1537,3844,DeathKnight,Frost,Deathbringer,DPS,EU,The Blinding Vale,15,1,1757.5,219282,1,334,2026-07-23,3,0,1914.0,-2.9
1.0,116985,1538,3845,Paladin,Protection,Lightsmith,Tank,EU,Voidscar Arena,15,-1,1377.6,116985,0,328,2026-07-03,6,0,1429.0,20.6
1.0,31154,1538,3846,Shaman,Restoration,Totemic,Healer,EU,Voidscar Arena,15,-1,1377.6,31154,0,328,2026-07-03,6,0,1429.0,20.6
1.0,190686,1538,2551,Warrior,Arms,Slayer,DPS,EU,Voidscar Arena,15,-1,1377.6,190686,0,328,2026-07-03,6,0,1429.0,20.6
1.0,226274,1538,3847,Shaman,Enhancement,Stormbringer,DPS,EU,Voidscar Arena,15,-1,1377.6,226274,0,328,2026-07-03,6,0,1429.0,20.6
1.0,187593,1538,3848,Rogue,Assassination,Deathstalker,DPS,EU,Voidscar Arena,15,-1,1377.6,187593,4,328,2026-07-03,6,0,1429.0,20.6
1.0,81899,1539,2862,DemonHunter,Vengeance,Annihilator,Tank,US,Kings' Rest,15,-1,1866.6,81899,1,334,2026-07-08,5,0,1948.0,1.6
1.0,61961,1539,1798,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Kings' Rest,15,-1,1866.6,61961,0,334,2026-07-08,5,0,1948.0,1.6
1.0,185699,1539,185,Shaman,Enhancement,Stormbringer,DPS,US,Kings' Rest,15,-1,1866.6,185699,2,334,2026-07-08,5,0,1948.0,1.6
1.0,163563,1539,3362,Paladin,Retribution,Templar,DPS,US,Kings' Rest,15,-1,1866.6,163563,2,334,2026-07-08,5,0,1948.0,1.6
1.0,202625,1539,602,Warlock,Affliction,Soul Harvester,DPS,US,Kings' Rest,15,-1,1866.6,202625,1,334,2026-07-08,5,0,1948.0,1.6
1.0,145517,1540,53,Paladin,Protection,Unknown,Tank,US,Kings' Rest,20,0,1888.3,145517,0,334,2026-07-23,3,0,1985.0,-0.3
1.0,81551,1540,695,Monk,Mistweaver,Unknown,Healer,US,Kings' Rest,20,0,1888.3,81551,1,334,2026-07-23,3,0,1985.0,-0.3
1.0,273473,1540,47,Hunter,Marksmanship,Unknown,DPS,US,Kings' Rest,20,0,1888.3,273473,1,334,2026-07-23,3,0,1985.0,-0.3
1.0,262202,1540,188,Warrior,Arms,Unknown,DPS,US,Kings' Rest,20,0,1888.3,262202,2,334,2026-07-23,3,0,1985.0,-0.3
1.0,204703,1540,29,Paladin,Retribution,Unknown,DPS,US,Kings' Rest,20,0,1888.3,204703,3,334,2026-07-23,3,0,1985.0,-0.3
1.0,143002,1541,1186,Warrior,Protection,Colossus,Tank,US,Ruby Life Pools,17,-1,1537.9,143002,0,334,2026-07-11,5,0,1589.0,5.4
1.0,30881,1541,3849,Priest,Discipline,Oracle,Healer,US,Ruby Life Pools,17,-1,1537.9,30881,1,334,2026-07-11,5,0,1589.0,5.4
1.0,269396,1541,3850,Warlock,Affliction,Soul Harvester,DPS,US,Ruby Life Pools,17,-1,1537.9,269396,1,334,2026-07-11,5,0,1589.0,5.4
1.0,272640,1541,1062,Priest,Shadow,Archon,DPS,US,Ruby Life Pools,17,-1,1537.9,272640,2,334,2026-07-11,5,0,1589.0,5.4
1.0,276860,1541,3851,Shaman,Elemental,Farseer,DPS,US,Ruby Life Pools,17,-1,1537.9,276860,0,334,2026-07-11,5,0,1589.0,5.4
1.0,118686,1542,3852,Paladin,Protection,Lightsmith,Tank,KR,Kings' Rest,17,0,2182.0,118686,1,334,2026-07-21,4,0,2264.0,-14.3
1.0,61427,1542,3853,Monk,Mistweaver,Conduit of the Celestials,Healer,KR,Kings' Rest,17,0,2182.0,61427,1,334,2026-07-21,4,0,2264.0,-14.3
1.0,158980,1542,3854,Priest,Shadow,Archon,DPS,KR,Kings' Rest,17,0,2182.0,158980,2,334,2026-07-21,4,0,2264.0,-14.3
1.0,198432,1542,3855,Hunter,Marksmanship,Sentinel,DPS,KR,Kings' Rest,17,0,2182.0,198432,2,334,2026-07-21,4,0,2264.0,-14.3
1.0,181142,1542,3856,Druid,Balance,Elune's Chosen,DPS,KR,Kings' Rest,17,0,2182.0,181142,4,334,2026-07-21,4,0,2264.0,-14.3
1.0,89566,1543,3857,DemonHunter,Vengeance,Annihilator,Tank,US,Kings' Rest,15,0,1919.9,89566,1,334,2026-07-22,3,0,2046.0,-3.3
1.0,54000,1543,287,Paladin,Holy,Lightsmith,Healer,US,Kings' Rest,15,0,1919.9,54000,1,334,2026-07-22,3,0,2046.0,-3.3
1.0,169736,1543,3116,Druid,Balance,Elune's Chosen,DPS,US,Kings' Rest,15,0,1919.9,169736,2,334,2026-07-22,3,0,2046.0,-3.3
1.0,183206,1543,3858,Mage,Arcane,Spellslinger,DPS,US,Kings' Rest,15,0,1919.9,183206,3,334,2026-07-22,3,0,2046.0,-3.3
1.0,151687,1543,3859,Rogue,Assassination,Fatebound,DPS,US,Kings' Rest,15,0,1919.9,151687,2,334,2026-07-22,3,0,2046.0,-3.3
1.0,167788,1544,3168,Paladin,Protection,Lightsmith,Tank,CN,Altar of Fangs,15,1,1702.2,167788,1,334,2026-07-15,4,0,1798.0,0.1
1.0,22874,1544,3860,Priest,Discipline,Oracle,Healer,CN,Altar of Fangs,15,1,1702.2,22874,1,334,2026-07-15,4,0,1798.0,0.1
1.0,321644,1544,127,Mage,Arcane,Spellslinger,DPS,CN,Altar of Fangs,15,1,1702.2,321644,2,334,2026-07-15,4,0,1798.0,0.1
1.0,277133,1544,3861,Priest,Shadow,Archon,DPS,CN,Altar of Fangs,15,1,1702.2,277133,2,334,2026-07-15,4,0,1798.0,0.1
1.0,253102,1544,3862,Shaman,Enhancement,Stormbringer,DPS,CN,Altar of Fangs,15,1,1702.2,253102,1,334,2026-07-15,4,0,1798.0,0.1
1.0,62692,1545,3863,Monk,Brewmaster,Shado-Pan,Tank,US,Kings' Rest,12,-1,1779.4,62692,0,321,2026-07-09,5,0,1786.0,9.8
1.0,39711,1545,2697,Shaman,Restoration,Totemic,Healer,US,Kings' Rest,12,-1,1779.4,39711,0,321,2026-07-09,5,0,1786.0,9.8
1.0,135549,1545,2530,DemonHunter,Havoc,Fel-Scarred,DPS,US,Kings' Rest,12,-1,1779.4,135549,0,321,2026-07-09,5,0,1786.0,9.8
1.0,156170,1545,3864,Mage,Arcane,Spellslinger,DPS,US,Kings' Rest,12,-1,1779.4,156170,1,321,2026-07-09,5,0,1786.0,9.8
1.0,108572,1545,3865,DeathKnight,Frost,Deathbringer,DPS,US,Kings' Rest,12,-1,1779.4,108572,0,321,2026-07-09,5,0,1786.0,9.8
1.0,179269,1546,2229,Paladin,Protection,Lightsmith,Tank,US,Kings' Rest,17,-1,1885.5,179269,0,334,2026-07-11,5,0,1982.0,-0.1
1.0,25416,1546,1322,Druid,Restoration,Wildstalker,Healer,US,Kings' Rest,17,-1,1885.5,25416,1,334,2026-07-11,5,0,1982.0,-0.1
1.0,174773,1546,2766,Mage,Fire,Sunfury,DPS,US,Kings' Rest,17,-1,1885.5,174773,1,334,2026-07-11,5,0,1982.0,-0.1
1.0,178492,1546,3866,Shaman,Elemental,Farseer,DPS,US,Kings' Rest,17,-1,1885.5,178492,3,334,2026-07-11,5,0,1982.0,-0.1
1.0,220677,1546,975,Warrior,Arms,Slayer,DPS,US,Kings' Rest,17,-1,1885.5,220677,2,334,2026-07-11,5,0,1982.0,-0.1
1.0,187497,1547,339,Paladin,Protection,Unknown,Tank,CN,The Blinding Vale,19,-1,1729.1,187497,0,328,2026-07-06,6,0,1826.0,1.8
1.0,62759,1547,868,Monk,Mistweaver,Unknown,Healer,CN,The Blinding Vale,19,-1,1729.1,62759,2,328,2026-07-06,6,0,1826.0,1.8
1.0,310274,1547,341,Warlock,Affliction,Unknown,DPS,CN,The Blinding Vale,19,-1,1729.1,310274,3,328,2026-07-06,6,0,1826.0,1.8
1.0,410104,1547,837,Mage,Arcane,Unknown,DPS,CN,The Blinding Vale,19,-1,1729.1,410104,0,328,2026-07-06,6,0,1826.0,1.8
1.0,262742,1547,1989,Paladin,Retribution,Unknown,DPS,CN,The Blinding Vale,19,-1,1729.1,262742,2,328,2026-07-06,6,0,1826.0,1.8
1.0,155150,1548,2905,DemonHunter,Vengeance,Annihilator,Tank,US,Temple of Sethraliss,17,-1,1853.7,155150,0,334,2026-07-11,5,0,1936.0,-0.8
1.0,48564,1548,1502,Paladin,Holy,Lightsmith,Healer,US,Temple of Sethraliss,17,-1,1853.7,48564,1,334,2026-07-11,5,0,1936.0,-0.8
1.0,273394,1548,145,DeathKnight,Unholy,Rider of the Apocalypse,DPS,US,Temple of Sethraliss,17,-1,1853.7,273394,2,334,2026-07-11,5,0,1936.0,-0.8
1.0,301011,1548,3867,Druid,Balance,Elune's Chosen,DPS,US,Temple of Sethraliss,17,-1,1853.7,301011,1,334,2026-07-11,5,0,1936.0,-0.8
1.0,263347,1548,3866,Shaman,Elemental,Farseer,DPS,US,Temple of Sethraliss,17,-1,1853.7,263347,2,334,2026-07-11,5,0,1936.0,-0.8
1.0,180728,1549,1403,DeathKnight,Blood,San'layn,Tank,CN,Den of Nalorakk,16,0,1910.1,180728,1,334,2026-07-26,3,0,2067.0,-7.7
1.0,6706,1549,3868,Priest,Holy,Oracle,Healer,CN,Den of Nalorakk,16,0,1910.1,6706,2,334,2026-07-26,3,0,2067.0,-7.7
1.0,226961,1549,1228,Hunter,Marksmanship,Sentinel,DPS,CN,Den of Nalorakk,16,0,1910.1,226961,5,334,2026-07-26,3,0,2067.0,-7.7
1.0,235522,1549,1406,DemonHunter,Devourer,Annihilator,DPS,CN,Den of Nalorakk,16,0,1910.1,235522,1,334,2026-07-26,3,0,2067.0,-7.7
1.0,210733,1549,3869,Warlock,Demonology,Diabolist,DPS,CN,Den of Nalorakk,16,0,1910.1,210733,2,334,2026-07-26,3,0,2067.0,-7.7
1.0,106437,1550,652,Paladin,Protection,Lightsmith,Tank,CN,Den of Nalorakk,17,-1,2615.7,106437,4,334,2026-07-23,3,0,2802.0,-45.9
1.0,64818,1550,3870,Monk,Mistweaver,Conduit of the Celestials,Healer,CN,Den of Nalorakk,17,-1,2615.7,64818,5,334,2026-07-23,3,0,2802.0,-45.9
1.0,195056,1550,2651,Druid,Balance,Elune's Chosen,DPS,CN,Den of Nalorakk,17,-1,2615.7,195056,10,334,2026-07-23,3,0,2802.0,-45.9
1.0,186443,1550,1406,DemonHunter,Devourer,Annihilator,DPS,CN,Den of Nalorakk,17,-1,2615.7,186443,6,334,2026-07-23,3,0,2802.0,-45.9
1.0,167465,1550,655,Mage,Arcane,Spellslinger,DPS,CN,Den of Nalorakk,17,-1,2615.7,167465,7,334,2026-07-23,3,0,2802.0,-45.9
1.0,112325,1551,2307,Paladin,Protection,Lightsmith,Tank,US,Ruby Life Pools,12,1,1436.9,112325,0,321,2026-07-16,4,0,1504.0,10.5
1.0,61373,1551,3871,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Ruby Life Pools,12,1,1436.9,61373,1,321,2026-07-16,4,0,1504.0,10.5
1.0,209694,1551,3872,Shaman,Enhancement,Stormbringer,DPS,US,Ruby Life Pools,12,1,1436.9,209694,0,321,2026-07-16,4,0,1504.0,10.5
1.0,191299,1551,2309,Hunter,Marksmanship,Sentinel,DPS,US,Ruby Life Pools,12,1,1436.9,191299,1,321,2026-07-16,4,0,1504.0,10.5
1.0,136222,1551,3873,Evoker,Augmentation,Scalecommander,DPS,US,Ruby Life Pools,12,1,1436.9,136222,3,321,2026-07-16,4,0,1504.0,10.5
1.0,68404,1552,3874,Druid,Guardian,Elune's Chosen,Tank,US,Ruby Life Pools,12,-1,1805.3,68404,4,321,2026-07-11,5,0,2112.0,-25.7
1.0,18915,1552,3875,Evoker,Preservation,Chronowarden,Healer,US,Ruby Life Pools,12,-1,1805.3,18915,6,321,2026-07-11,5,0,2112.0,-25.7
